starting round 0
clients:  [69 45 92 96 67 16  7 35 73 11 15 47 49  2 76 95 43 59 70 72 91 42 89 66
 19 17 13 97 64 52 50 44 87 48 26 20 71 53 77  1 58 74 61 40 25 81 86 88
 83  0]
round 12, starting client 46/50, id: 52
round 12, starting client 47/50, id: 0
round 12, starting client 48/50, id: 33
round 12, starting client 49/50, id: 14
round 12, starting client 50/50, id: 81
round 12, validation acc: 0.9288
starting round 13
clients:  [67 54 35 13 15 44 46 45  1 53 47 98 22  9 12 99 59 34 62 83 24 66  6 69
  0 87 16 26 40 38 89 71 91 65 29 94 90 72  4 32 23 11 79  3 50 76 75 48
 10 18]
round 13, starting client 1/50, id: 67
round 13, starting client 2/50, id: 54
round 13, starting client 3/50, id: 35
round 13, starting client 4/50, id: 13
round 13, starting client 5/50, id: 15
round 13, starting client 6/50, id: 44
round 13, starting client 7/50, id: 46
round 13, starting client 8/50, id: 45
round 13, starting client 9/50, id: 1
round 13, starting client 10/50, id: 53
round 13, starting client 11/50, id: 47
round 13, starting client 12/50, id: 98
round 13, starting client 13/50, id: 22
round 13, starting client 14/50, id: 9
round 13, starting client 15/50, id: 12
round 13, starting client 16/50, id: 99
round 13, starting client 17/50, id: 59
round 13, starting client 18/50, id: 34
round 13, starting client 19/50, id: 62
round 13, starting client 20/50, id: 83
round 13, starting client 21/50, id: 24
round 13, starting client 22/50, id: 66
round 13, starting client 23/50, id: 6
round 13, starting client 24/50, id: 69
round 13, starting client 25/50, id: 0
round 13, starting client 26/50, id: 87
round 13, starting client 27/50, id: 16
round 13, starting client 28/50, id: 26
round 13, starting client 29/50, id: 40
round 13, starting client 30/50, id: 38
round 13, starting client 31/50, id: 89
round 13, starting client 32/50, id: 71
round 13, starting client 33/50, id: 91
round 13, starting client 34/50, id: 65
